row,contract_status,level,category,contract_code,contract_name,planning_code,planning_name,dev_rr,zerost_rr,opinion,client_feedback,extra_opinion,extracted_codes
549,,2,12. 지점 / 센터 관리 (CTR),,,CTR-01-06,통합 비교,Z,추가,"CTR-01에 지점 '통합 비교' 명시 없음. 지점간 비교는 HQ-04 지점 리포트에 명시. > 전지점 데이터를 수집하는 거라 ""통합"" 이라는 표현을 쓰신 것이면 진행 가능",통합 비교가 지점관리 목록에서 본사 권한으로 여러 지점 기본 정보를 비교하는 수준이면 상세화입니다. KPI/성과 비교 리포트는 HQ-04 성격이므로 별도 범위입니다.,,CTR-01-06
550,,2,12. 지점 / 센터 관리 (CTR),,,CTR-01-07,정책 적용,Z,추가,CTR-01에 '정책 적용'(본사 정책 일괄 적용 등) 명시 없음.,정책 적용이 단순 지점 상태/설정 저장이면 상세화입니다. 본사 정책을 여러 지점에 일괄 적용·롤백하는 기능이면 별도 정책 운영 기능입니다.,,CTR-01-07
551,,1,12. 지점 / 센터 관리 (CTR),CTR-02,센터 기본 정보 (이름 · 주소 · 운영시간 · 상태),CTR-01,지점 관리 (등록·운영 상태·통합 비교),Z,추가,"통합 비교 관련 명시 없음, 대시보드에서만 지점간 비교 명시","센터 기본 정보는 CTR-01 지점 관리의 기본 필드입니다. 통합 비교 문구 때문에 추가로 보이는 것이며, 이름·주소·운영시간·상태 관리는 지점관리 상세화입니다.",,"CTR-02, CTR-01"
552,,1,12. 지점 / 센터 관리 (CTR),,,SET-01,센터 설정 (기본 정보 + 알림 + 테마 + 물품),Z,,,,,SET-01
553,,1,12. 지점 / 센터 관리 (CTR),CTR-03,센터별 관리자 / 직원 매핑,CTR-01,지점 관리 (등록·운영 상태·통합 비교),Z,,,,,"CTR-03, CTR-01"
554,,1,12. 지점 / 센터 관리 (CTR),,,SET-02,권한 설정 (RBAC 매트릭스 + 영향 분석),Z,추가,"SET-02(권한 설정)에 '영향 분석' 기능 미명시, 기능 자체도 불명확",SET-02의 영향 분석은 단순 권한 변경 경고와 사용처 안내 수준이면 권한 설정 상세화입니다. 영향 시뮬레이션 리포트면 추가입니다.,"센터별 관리자 / 직원 매핑'에서의 영향분석 기능인데, '사용처 안내 수준'의 의미 불명확.

권한 변경 시 경고 안내 띄우는 정도인지 확인 필요.",SET-02
555,,1,12. 지점 / 센터 관리 (CTR),CTR-04,센터별 KPI 목표값 설정,HQ-02,KPI 대시보드 (24종 + 강습 세션 + 상담 퍼널),Z,질문,24종 지표에 대한 문의. 현재 견적서에는 목표 설정 외에는 명시가 되어있지 않음.,"[판도 검토 답변 - 명확화]
답변: HQ-02 KPI 대시보드 24종은 본사 관점에서 매출, 신규 회원, 출석, 유지율, GX, 강습, 상담, 재등록, OT를 보는 지표 묶음입니다.
TC 반영: 24종 구성: 매출 목표 달성률, 신규 회원 목표 달성률, 출석률 목표 달성률, 회원 유지율 목표 달성률, GX 수업 건수/예약/출석/출석률, 강습 세션 4종, 상담 퍼널 5종, 재등록 2종, OT 운영 5종을 TC에 반영합니다.","고객사 피드백으로 기능 의미는 확인되었습니다.

고객사에서 24종 지표라고 전달한 '매출 목표 달성률, 신규 회원 목표 달성률, 출석률 목표 달성률, 회원 유지율 목표 달성률, GX 수업 건수/예약/출석/출석률, 강습 세션 4종, 상담 퍼널 5종, 재등록 2종, OT 운영 5종' 에 대한 구체적인 지표 및 표시 방식이 불명확하여 협의 필요. ( '24종 지표' 자체도 견적서 미명시)

상세 TC는 협의 필요.","CTR-04, HQ-02"
556,,1,12. 지점 / 센터 관리 (CTR),CTR-05,본사 / 센터별 데이터 스코프 제어,SET-02,권한 설정 (RBAC 매트릭스 + 영향 분석),Z,추가,영향 분석 관련 명시 없음,"본사/센터별 데이터 스코프 제어는 멀티센터 RBAC의 핵심에 가깝습니다. 단순 스코프 설정은 권한 설정 범위, 영향 분석 리포트는 추가입니다.",,"CTR-05, SET-02"
557,,1,13. 본사관리 (HQ),HQ-05,온보딩 대시보드 (리드 퍼널 → 신규 유치 → 신규 안정 3단계 추적),HQ-05,온보딩 대시보드 (신규 회원 정착 추적),Z,,,,,HQ-05
558,,2,13. 본사관리 (HQ),,,HQ-05-01,프리-온보딩 KPI,Z,추가,"HQ-05 온보딩은 '리드 퍼널→신규 유치→신규 안정 3단계'로 명시. '프리-온보딩'은 별도 단계로 명시 없음, 기능도 불명확","HQ-05가 리드 퍼널→신규 유치→신규 안정 3단계로 정의되어 있다면 프리-온보딩이 별도 단계인지 명확하지 않습니다. 기존 온보딩 단계의 명칭/상세라면 범위 내, 별도 KPI 단계면 추가입니다.",,HQ-05-01
559,,2,13. 본사관리 (HQ),,,HQ-05-02,신규 유치 KPI,Z,,,,,HQ-05-02
560,,2,13. 본사관리 (HQ),,,HQ-05-03,신규 안정 KPI,Z,,,,,HQ-05-03
561,,2,13. 본사관리 (HQ),,,HQ-05-04,상담/가입 경로,Z,,,,,HQ-05-04
562,,2,13. 본사관리 (HQ),,,HQ-05-05,단계 진행률,Z,,,,,HQ-05-05
563,,2,13. 본사관리 (HQ),,,HQ-05-06,신규 회원 목록,Z,,,,,HQ-05-06
564,,2,13. 본사관리 (HQ),,,HQ-05-07,이탈 위험 섹션,Z,,,,,HQ-05-07
565,,1,13. 본사관리 (HQ),HQ-06,Today Tasks (자동 생성 업무 + 수기 업무 통합),HQ-06,Today Tasks (오늘의 할 일),Z,,,,,HQ-06
566,,2,13. 본사관리 (HQ),,,HQ-06-01,오늘의 할 일 목록,Z,,,,,HQ-06-01
567,,2,13. 본사관리 (HQ),,,HQ-06-02,진행 현황 요약,Z,,,,,HQ-06-02
568,,2,13. 본사관리 (HQ),,,HQ-06-03,필터 탭,Z,질문,HQ-06 Today Tasks에 '필터 탭' 명시 없음.,,"오늘의 할일'에 대한 필터탭 기능인데, 고객사 측에서 본사 비교/리포트 화면 탭이라고 설명이 잘못되어있음.",HQ-06-03
569,,2,13. 본사관리 (HQ),,,HQ-06-04,태스크 추가,Z,,,,,HQ-06-04
570,,2,13. 본사관리 (HQ),,,HQ-06-05,태스크 수정,Z,,,,,HQ-06-05
571,,2,13. 본사관리 (HQ),,,HQ-06-06,완료 처리,Z,,,,,HQ-06-06
572,,2,13. 본사관리 (HQ),,,HQ-06-07,삭제,Z,,,,,HQ-06-07
573,,2,13. 본사관리 (HQ),,,HQ-06-08,KPI 액션 연동,Z,추가,△ (HQ-06에 'KPI 액션 연동' 명시 없음.) > 액션 연동이 어떤 것을 의미하는지 모르겠음.,"KPI 액션 연동이 관련 화면으로 이동하는 링크라면 상세화입니다. KPI 결과로 자동 할 일 생성, 담당자 배정, 알림 발송까지 포함하면 추가입니다.","`KPI 액션 연동이 관련 화면으로 이동하는 링크라면 상세화`에 대한 구체 로직 불명확.

해당 기능 구분이 '오늘의 할일 - KPI 액션 연동'인데, 오늘의 할일에서 KPI 관련 화면으로 이동만 하는 것인지 등 구체 로직 확인 후 협의 필요.",HQ-06-08
574,,1,13. 본사관리 (HQ),HQ-07,"리포트 자동 생성 (월간 / 분기 / 연간, PDF / HTML)",HQ-07,리포트,Z,,,,,HQ-07
575,,2,13. 본사관리 (HQ),,,HQ-07-01,리포트 유형 선택,Z,,,,,HQ-07-01
576,,2,13. 본사관리 (HQ),,,HQ-07-02,조회 기간,Z,,,,,HQ-07-02
577,,2,13. 본사관리 (HQ),,,HQ-07-03,대상 지점,Z,,,,,HQ-07-03
578,,2,13. 본사관리 (HQ),,,HQ-07-04,포함 항목,Z,,,,,HQ-07-04
579,,2,13. 본사관리 (HQ),,,HQ-07-05,상담 전환 분석 옵션,Z,추가,"△(HQ-07 리포트 자동 생성(월/분기/연간 PDF/HTML) 범위 내에 '상담 전환 분석 옵션' 별도 명시 없음.)
상담 전환 분석 등이 퍼널 내에 있는 기능 같은데, 분석 옵션 기능은 없는 것 같습니다.",상담 전환 분석 옵션이 리드/상담 퍼널 리포트의 필터·집계 옵션이면 리포트 상세화입니다. 별도 분석 모델이나 전환 예측이면 추가입니다.,보고서 생성 기능인데 '리드/상담 퍼널 리포트의 필터·집계 옵션'이 어떤 식으로 연동된다는건지 불명확. 옵션 방식 확인 후 협의 필요.,HQ-07-05
580,,2,13. 본사관리 (HQ),,,HQ-07-06,리포트 생성,Z,,,,,HQ-07-06
581,,2,13. 본사관리 (HQ),,,HQ-07-07,미리보기,Z,,,,,HQ-07-07
582,,2,13. 본사관리 (HQ),,,HQ-07-08,내보내기,Z,,,,,HQ-07-08
583,,2,13. 본사관리 (HQ),,,HQ-07-09,생성 이력,Z,,,,,HQ-07-09
584,,1,13. 본사관리 (HQ),HQ-EXT-03,예측 분석 (이탈 예측 · 매출 예측 · 트렌드),HQ-EXT-03,예측 분석,Z,,,,,HQ-EXT-03
585,,2,13. 본사관리 (HQ),,,HQ-EXT-03-01,예측 항목 선택,Z,,,,,HQ-EXT-03-01
586,,2,13. 본사관리 (HQ),,,HQ-EXT-03-02,예측 실행,Z,,,,,HQ-EXT-03-02
587,,2,13. 본사관리 (HQ),,,HQ-EXT-03-03,결과 차트,Z,,,,,HQ-EXT-03-03
588,,2,13. 본사관리 (HQ),,,HQ-EXT-03-04,신뢰 구간 시나리오,Z,,,,,HQ-EXT-03-04
589,,2,13. 본사관리 (HQ),,,HQ-EXT-03-05,예측 인사이트,Z,,,,,HQ-EXT-03-05
590,,2,13. 본사관리 (HQ),,,HQ-EXT-03-06,시나리오 비교 테이블,Z,추가,시나리오 비교 테이블' 견적서 미명시.,예측 분석 안에서 시나리오 결과를 표로 비교하는 것은 화면 표시 방식의 상세화입니다. 시나리오를 사용자가 생성·저장·비교하는 별도 모델이면 추가입니다.,`예측 분석 안에서 시나리오 결과를 표로 비교하는 것`의 기능이 불명확하여 확인 후 협의 필요.,HQ-EXT-03-06
591,,2,13. 본사관리 (HQ),,,HQ-EXT-03-07,회원 상세 연동,Z,추가,HQ-EXT-03에서 예측 분석과 회원 상세의 연동 명시 없음.,예측 결과에서 회원 상세로 이동하는 것은 기존 회원 상세 화면과의 내비게이션 연결입니다. 별도 데이터 원장이 아니라면 추가 기능으로 보기 어렵습니다.,,HQ-EXT-03-07
592,,2,13. 본사관리 (HQ),,,HQ-EXT-03-08,내보내기,Z,,,,,HQ-EXT-03-08
593,,1,14. 결제 상태 관리 (PAY),PAY-01,결제 내역 관리 (수기 입력 · 수정 · 조회),PAY-01,결제 처리 (수납 + 결제수단 확정),Z,,,,,PAY-01
594,,2,14. 결제 상태 관리 (PAY),,,PAY-01-01,결제 상품 목록 + 합계,Z,,,,,PAY-01-01
595,,2,14. 결제 상태 관리 (PAY),,,PAY-01-02,회원 검색,Z,,,,,PAY-01-02
596,,2,14. 결제 상태 관리 (PAY),,,PAY-01-03,할인 입력,Z,,,,,PAY-01-03
597,,2,14. 결제 상태 관리 (PAY),,,PAY-01-04,수납 방식 선택,Z,,,,,PAY-01-04
598,,2,14. 결제 상태 관리 (PAY),,,PAY-01-05,잔액 요약 박스,Z,,,,,PAY-01-05
599,,2,14. 결제 상태 관리 (PAY),,,PAY-01-06,이용권 개시 옵션,Z,,,,,PAY-01-06
600,,2,14. 결제 상태 관리 (PAY),,,PAY-01-07,결제수단 선택 (4종),Z,추가,PAY-01에 결제수단 '4종' 구체 명시 없음. PG 실연동은 15번 고객사 영역이며 CRM은 상태 관리만 담당.,결제수단 선택은 PAY-01 결제처리의 필수 구성입니다. 다만 외부 PG/VAN 직접 승인 연동은 고객사/기술 협의 영역이며 단순 상태 등록과 구분해야 합니다.,,PAY-01-07
601,,2,14. 결제 상태 관리 (PAY),,,PAY-01-08,결제링크 발송 (DLG-S016),Z,추가,결제링크 발송' 견적서 미명시.,"결제링크 발송은 비대면 고객을 위한 결제처리의 수납 방식입니다. 기존 PAY-01의 보조 경로로 두면 범위 내 상세화로 볼 수 있으나, 별도 PG 링크 결제 연동은 추가 협의가 필요합니다.",`기존 PAY-01의 보조 경로로 두면 범위 내 상세화` => 보조 경로로 어떻게 둔다는건지 불명확.,PAY-01-08
602,,2,14. 결제 상태 관리 (PAY),,,PAY-01-09,결제 확인 모달 (DLG-S003),Z,,,,,PAY-01-09
603,,2,14. 결제 상태 관리 (PAY),,,PAY-01-10,중복 결제 경고 (DLG-S004),Z,,,,,PAY-01-10
604,,2,14. 결제 상태 관리 (PAY),,,PAY-01-11,결제 완료 화면,Z,,,,,PAY-01-11
605,,2,14. 결제 상태 관리 (PAY),,,PAY-01-12,초기화 / 이전,Z,,,,,PAY-01-12
606,,1,14. 결제 상태 관리 (PAY),PAY-02,환불 / 취소 상태 관리 (요청 / 승인 · 공제 · 사유),PAY-02,환불 관리 (이력 + 책임 추적),Z,,,,,PAY-02
607,,2,14. 결제 상태 관리 (PAY),,,PAY-02-01,요약 지표 4종,Z,추가,PAY-02 요약 지표 '4종' 구성 명시 없음.,환불관리 요약 지표 4종은 환불 목록을 운영자가 이해하기 위한 화면 요약입니다. 별도 분석 리포트가 아니라면 환불관리 상세화입니다.,,PAY-02-01
608,,2,14. 결제 상태 관리 (PAY),,,PAY-02-02,위약금 합계,Z,,,,,PAY-02-02
609,,2,14. 결제 상태 관리 (PAY),,,PAY-02-03,날짜 필터,Z,,,,,PAY-02-03
610,,2,14. 결제 상태 관리 (PAY),,,PAY-02-04,환불 목록 테이블,Z,,,,,PAY-02-04
611,,2,14. 결제 상태 관리 (PAY),,,PAY-02-05,환불 처리 (DLG-S013),Z,,,,,PAY-02-05
612,,2,14. 결제 상태 관리 (PAY),,,PAY-02-06,환불 상세 (DLG-S006),Z,,,,,PAY-02-06
613,,2,14. 결제 상태 관리 (PAY),,,PAY-02-07,원판매 담당자별 책임,Z,,,,,PAY-02-07
614,,2,14. 결제 상태 관리 (PAY),,,PAY-02-08,엑셀 내보내기,Z,추가,PAY-02 엑셀 내보내기 명시 없음.,환불 목록의 엑셀 내보내기는 조회 화면 부가 액션입니다. 별도 회계 업로드 양식이면 추가 협의가 필요합니다.,,PAY-02-08
615,,1,14. 결제 상태 관리 (PAY),,,SAL-EXT-04,결제 취소 / 부분 환불 처리,Z,,,,,SAL-EXT-04
616,,1,14. 결제 상태 관리 (PAY),PAY-03,미수금 관리 (미납 / 부분납),PAY-03,미수금 관리 (추적 + 후속 처리),Z,,,,,PAY-03
617,,2,14. 결제 상태 관리 (PAY),,,PAY-03-01,요약 지표 4종,Z,추가,PAY-03 요약 지표 '4종' 구성 명시 없음. > 정의 필요 항목,미수금관리 요약 지표 4종은 미수 상태를 보여주는 화면 구성입니다. 별도 분석 기능이 아니라면 상세화입니다.,,PAY-03-01
618,,2,14. 결제 상태 관리 (PAY),,,PAY-03-02,상태 탭 5종 + 배지,Z,추가,PAY-03에 '상태 탭 5종' 명시 없음. > 정의 필요 항목,상태 탭과 배지는 미수금 목록을 상태별로 관리하기 위한 기본 UI 상세입니다. 독립 기능 추가가 아닙니다.,,PAY-03-02
619,,2,14. 결제 상태 관리 (PAY),,,PAY-03-03,회원명 검색,Z,,,,,PAY-03-03
620,,2,14. 결제 상태 관리 (PAY),,,PAY-03-04,미수금 목록 12 컬럼,Z,,,,,PAY-03-04
621,,2,14. 결제 상태 관리 (PAY),,,PAY-03-05,상태 변경,Z,,,,,PAY-03-05
622,,2,14. 결제 상태 관리 (PAY),,,PAY-03-06,메모 편집 (DLG-S005),Z,,,,,PAY-03-06
623,,2,14. 결제 상태 관리 (PAY),,,PAY-03-07,결제링크 후속,Z,추가,결제링크 후속' 견적서 미명시.,결제링크 후속은 미수금 회수 흐름에서 링크 재발송/상태 확인 정도라면 상세화입니다. 별도 PG 링크 결제 연동이면 추가 협의가 필요합니다.,별도 pg 링크 결제 연동이 아니면 어떤 결제링크인지 불명확.,PAY-03-07
624,,2,14. 결제 상태 관리 (PAY),,,PAY-03-08,엑셀 내보내기,Z,추가,PAY-03 엑셀 내보내기 명시 없음.,미수금 목록의 엑셀 내보내기는 조회 화면 부가 액션입니다. 별도 정산 파일이면 추가입니다.,,PAY-03-08
625,,1,14. 결제 상태 관리 (PAY),PAY-04,매출 집계 데이터 필드 설계,,,Z,,,,,PAY-04
626,,1,14. 결제 상태 관리 (PAY),PAY-05,PG 연동 확장 필드 구성 (거래키 · 승인번호),,,Z,,,,,PAY-05
627,,1,18. 리포트 및 다운로드 (RPT),RPT-01,매출 리포트 (기간 · 센터 · 상품),HQ-07,리포트,Z,,,,,"RPT-01, HQ-07"
628,,1,18. 리포트 및 다운로드 (RPT),RPT-02,신규등록 / 재등록 리포트,HQ-07,리포트,Z,,,,,"RPT-02, HQ-07"
629,,1,18. 리포트 및 다운로드 (RPT),RPT-03,상담 전환 리포트,HQ-07,리포트,Z,,,,,"RPT-03, HQ-07"
630,,1,18. 리포트 및 다운로드 (RPT),RPT-04,출석 / 예약 리포트,HQ-07,리포트,Z,,,,,"RPT-04, HQ-07"
631,,1,18. 리포트 및 다운로드 (RPT),RPT-05,트레이너 실적 리포트,HQ-07,리포트,Z,,,,,"RPT-05, HQ-07"
632,,1,18. 리포트 및 다운로드 (RPT),RPT-06,공통 필터 + 테이블 / 차트 + CSV / 엑셀 다운로드,HQ-07,리포트,Z,,,,,"RPT-06, HQ-07"
633,,1,19. 알람 등 공통 운영 기능 (ALM / COM),COM-01,공통 검색 / 필터 / 정렬 / 페이징 컴포넌트,,,Z,,,,,COM-01
634,,1,19. 알람 등 공통 운영 기능 (ALM / COM),COM-02,공통 코드 관리 (상태값 · 카테고리),,,Z,,,,,COM-02
635,,1,19. 알람 등 공통 운영 기능 (ALM / COM),COM-03,파일 업로드 기능,,,Z,,,,,COM-03
636,,1,19. 알람 등 공통 운영 기능 (ALM / COM),COM-04,알림센터 UI (리스트 · 읽음 처리),,,Z,,,,,COM-04
637,,1,19. 알람 등 공통 운영 기능 (ALM / COM),COM-05,에러 / 예외 처리 공통 UX,,,Z,,,,,COM-05
638,,1,19. 알람 등 공통 운영 기능 (ALM / COM),COM-06,활동 / 감사 로그 조회 화면,HQ-EXT-06,히스토리 로그 / 감사 로그 (시스템 작업 이력),Z,,,,,"COM-06, HQ-EXT-06"
639,,1,19. 알람 등 공통 운영 기능 (ALM / COM),NFR-02,실시간 업데이트 (WebSocket / Supabase Realtime),,,Z,,,,,NFR-02
640,,1,19. 알람 등 공통 운영 기능 (ALM / COM),NFR-05,일일 만료 처리 · 자동 알림 배치 + Retry 3회 + 실패 알림,,,Z,,,,,NFR-05
641,,1,19. 알람 등 공통 운영 기능 (ALM / COM),NFR-06,회원 탈퇴 시 개인정보 90일 내 파기 배치,,,Z,,,,,NFR-06
642,,1,20. 마케팅 관리 및 자동화 (MKT),MKT-01,메시지 발송 4채널 (알림톡 / SMS / LMS / 푸시) 연동,MKT-01,메시지 발송 (SMS / 카카오 / 푸시),Z,,,,,MKT-01
643,,2,20. 마케팅 관리 및 자동화 (MKT),,,MKT-01-01,탭 전환,Z,,,,,MKT-01-01
644,,2,20. 마케팅 관리 및 자동화 (MKT),,,MKT-01-02,발신 설정,Z,,,,,MKT-01-02
645,,2,20. 마케팅 관리 및 자동화 (MKT),,,MKT-01-03,수신자 선택,Z,,,,,MKT-01-03
646,,2,20. 마케팅 관리 및 자동화 (MKT),,,MKT-01-04,발송 채널,Z,,,,,MKT-01-04
647,,2,20. 마케팅 관리 및 자동화 (MKT),,,MKT-01-05,예상 비용,Z,,,,,MKT-01-05
648,,2,20. 마케팅 관리 및 자동화 (MKT),,,MKT-01-06,메시지 작성,Z,,,,,MKT-01-06
649,,2,20. 마케팅 관리 및 자동화 (MKT),,,MKT-01-07,미리보기,Z,,,,,MKT-01-07
650,,2,20. 마케팅 관리 및 자동화 (MKT),,,MKT-01-08,발송 / 예약,Z,,,,,MKT-01-08
651,,2,20. 마케팅 관리 및 자동화 (MKT),,,MKT-01-09,발송 이력,Z,,,,,MKT-01-09
652,,1,20. 마케팅 관리 및 자동화 (MKT),MKT-02,자동 알림 13종 엔진 (생일 · 만료 D-7 · D-30 · 결석 · 환영 등),MKT-02,자동 알림 설정 (본사 step + 지점 운영),Z,,,,,MKT-02
653,,2,20. 마케팅 관리 및 자동화 (MKT),,,MKT-02-01,고객 알림 목록,Z,질문,"고객 알림이 무슨 기능인지 불명확 - 계약서상 있는 기능이지만, 기능 명확화가 필요.","[판도 검토 답변 - 명확화]
답변: MKT-02-01 고객 알림 목록은 회원 상태 변화에 따라 발송되는 자동 알림 목록입니다. 현재 기획 기준은 만료 D-7/D-3/D-1/D-Day/D+1, 생일, 장기 미출석 30/60/90일, 등록 감사, 첫 방문 환영, 휴회 종료, 결제 완료, 환불 처리 알림입니다.
TC 반영: 알림별 트리거, 발송 채널, 템플릿 변수({회원명}/{만료일}/{잔여횟수}/{담당FC}), 야간 광고성 발송 차단, 실패 재시도 1/5/30분 TC를 반영합니다.","고객 알림으로만 적어두고, 관련한 모든 고객 관련 알림 기능을 추가하게 되면 계약 기능인지 아닌지 관리가 어려울것 같음.

또한 등록 감사, 휴회 종료 알림의 기능 불명확.

알림 종류별 협의가 필요해보이고, 자동 알림 13종에 포함된 알림 기능인지 확인 후 재전달 필요.

상세 TC는 협의 필요.",MKT-02-01
654,,2,20. 마케팅 관리 및 자동화 (MKT),,,MKT-02-02,상품 알림 목록,Z,질문,"상품 알림이 무슨 기능인지 불명확 - 계약서상 있는 기능이지만, 기능 명확화가 필요.","[판도 검토 답변 - 명확화]
답변: MKT-02-02 상품 알림 목록은 상품/이용권 상태를 기준으로 발송되는 자동 알림입니다. 고객 알림과 별도 신규 기능이라기보다 자동알림의 트리거 분류입니다.
TC 반영: 이용권 만료, 잔여 횟수 부족, 휴회 종료, 결제 완료, 환불 처리, 상품 변경 안내 등 상품 상태 기반 트리거와 중복 발송 방지 TC를 반영합니다.","상품 알림으로 써두고, 관련한 모든 알림 기능을 추가하게 되면 계약 기능인지 아닌지 관리가 어려울것 같음.

또한 휴회종료 알림의 기능 불명확.

알림 종류별 협의가 필요해보이고, 자동 알림 13종에 포함된 알림 기능인지 확인 후 재전달 필요.

상세 TC는 협의 필요.",MKT-02-02
655,,2,20. 마케팅 관리 및 자동화 (MKT),,,MKT-02-03,토글 활성/비활성,Z,,,,,MKT-02-03
656,,2,20. 마케팅 관리 및 자동화 (MKT),,,MKT-02-04,상세 설정,Z,,,,,MKT-02-04
657,,2,20. 마케팅 관리 및 자동화 (MKT),,,MKT-02-05,전체 ON/OFF,Z,,,,,MKT-02-05
658,,2,20. 마케팅 관리 및 자동화 (MKT),,,MKT-02-06,자동 발송 처리,Z,,,,,MKT-02-06
659,,1,20. 마케팅 관리 및 자동화 (MKT),MKT-03,쿠폰 관리 (생성 · 수정 · 발급 · 소멸 · 상태 자동 계산),MKT-03,쿠폰 관리 (생성·발급·사용 통계),Z,,,,,MKT-03
660,,2,20. 마케팅 관리 및 자동화 (MKT),,,MKT-03-01,요약 지표,Z,,,,,MKT-03-01
661,,2,20. 마케팅 관리 및 자동화 (MKT),,,MKT-03-02,쿠폰 목록,Z,,,,,MKT-03-02
662,,2,20. 마케팅 관리 및 자동화 (MKT),,,MKT-03-03,쿠폰 생성,Z,,,,,MKT-03-03
663,,2,20. 마케팅 관리 및 자동화 (MKT),,,MKT-03-04,쿠폰 수정,Z,,,,,MKT-03-04
664,,2,20. 마케팅 관리 및 자동화 (MKT),,,MKT-03-05,쿠폰 발급,Z,,,,,MKT-03-05
665,,2,20. 마케팅 관리 및 자동화 (MKT),,,MKT-03-06,쿠폰 삭제,Z,,,,,MKT-03-06
666,,2,20. 마케팅 관리 및 자동화 (MKT),,,MKT-03-07,사용률 통계,Z,,,,,MKT-03-07
667,,1,20. 마케팅 관리 및 자동화 (MKT),MKT-04,마일리지 관리 (적립 · 사용 · 소멸 · 소멸 정책),MKT-04,마일리지 관리 (적립·차감 + 자동 적립 규칙),Z,,,,,MKT-04
668,,2,20. 마케팅 관리 및 자동화 (MKT),,,MKT-04-01,요약 지표,Z,,,,,MKT-04-01
669,,2,20. 마케팅 관리 및 자동화 (MKT),,,MKT-04-02,회원별 테이블,Z,,,,,MKT-04-02
670,,2,20. 마케팅 관리 및 자동화 (MKT),,,MKT-04-03,검색,Z,,,,,MKT-04-03
671,,2,20. 마케팅 관리 및 자동화 (MKT),,,MKT-04-04,이력 조회,Z,,,,,MKT-04-04
672,,2,20. 마케팅 관리 및 자동화 (MKT),,,MKT-04-05,수동 적립 / 차감,Z,,,,,MKT-04-05
673,,2,20. 마케팅 관리 및 자동화 (MKT),,,MKT-04-06,적립 규칙,Z,,,,,MKT-04-06
674,,2,20. 마케팅 관리 및 자동화 (MKT),,,MKT-04-07,자동 적립 처리,Z,,,,,MKT-04-07
675,,2,20. 마케팅 관리 및 자동화 (MKT),,,MKT-04-08,자동 소멸,Z,,,,,MKT-04-08
676,,2,20. 마케팅 관리 및 자동화 (MKT),,,MKT-04-09,엑셀 다운로드,Z,추가,MKT-04 마일리지 관리 엑셀 다운로드 명시 없음.,,,MKT-04-09
677,,1,20. 마케팅 관리 및 자동화 (MKT),MKT-05,전자계약 5단계 위자드 (회원 → 상품 → 조건 → 서명 → 완료),MKT-05,전자 계약 (회원·직원 계약 + 전자 서명),Z,,,,,MKT-05
678,,1,20. 마케팅 관리 및 자동화 (MKT),MKT-06,메시지 단가 계산 및 비용 표시,(기획진행중),,Z,,,,,MKT-06
679,,1,20. 마케팅 관리 및 자동화 (MKT),,,MKT-01,메시지 발송 (SMS / 카카오 / 푸시),Z,,,,,MKT-01
680,,1,20. 마케팅 관리 및 자동화 (MKT),,,MKT-08,SMS / 카카오 대량 발송 (채널 통합 + 단가 관리),Z,,,,,MKT-08
681,,2,20. 마케팅 관리 및 자동화 (MKT),,,MKT-08-01,채널 현황,Z,,,,,MKT-08-01
682,,2,20. 마케팅 관리 및 자동화 (MKT),,,MKT-08-02,발송 대상 선택,Z,,,,,MKT-08-02
683,,2,20. 마케팅 관리 및 자동화 (MKT),,,MKT-08-03,메시지 작성,Z,,,,,MKT-08-03
684,,2,20. 마케팅 관리 및 자동화 (MKT),,,MKT-08-04,발송 예약,Z,,,,,MKT-08-04
685,,2,20. 마케팅 관리 및 자동화 (MKT),,,MKT-08-05,발송 확인,Z,,,,,MKT-08-05
686,,2,20. 마케팅 관리 및 자동화 (MKT),,,MKT-08-06,발송 처리,Z,,,,,MKT-08-06
687,,2,20. 마케팅 관리 및 자동화 (MKT),,,MKT-08-07,발송 이력,Z,,,,,MKT-08-07
688,,2,20. 마케팅 관리 및 자동화 (MKT),,,MKT-08-08,비용 그래프,Z,추가,KT-08(MKT-EXT-03)에 '비용 그래프' 명시 없음. MKT-06은 단가 계산·비용 표시이나 그래프는 별개.,비용 그래프가 이미 계산된 발송 비용을 시각화하는 수준이면 대량발송 운영 화면의 상세화입니다. 별도 비용 분석 리포트나 예측 모델이면 추가입니다.,`이미 계산된 발송 비용을 그래프로 시각화`의 범위가 불명확.,MKT-08-08
689,,2,20. 마케팅 관리 및 자동화 (MKT),,,MKT-08-09,단가 설정,Z,,,,,MKT-08-09
690,,1,20. 마케팅 관리 및 자동화 (MKT),MKT-EXT-03,SMS / 카카오 실제 발송 (실 API 연동 · 발송 이력),MKT-08,SMS / 카카오 대량 발송 (채널 통합 + 단가 관리),Z,,,,,"MKT-EXT-03, MKT-08"
691,,1,21. 데이터 정합성·기타 (DQ),DQ-01,주소 API 실연동 (다음 / 카카오 우편번호),,,Z,,,,,DQ-01
