key,label,kind,values,count,file,line,heading,raw
generic::SCR-092::지점 목록 테이블 9개 컬럼,지점 목록 테이블 9개 컬럼,generic,지점명 / 지점 코드 / 주소 / 연락처 / 회원 수 / 직원 수 / 운영 상태 / 등록일 / 액션,9,D10-본사관리/본사관리.md,203,D10-본사관리 본사관리 > SCR-092 지점 관리 > 지점 목록,- 지점 목록 테이블 9개 컬럼: 지점명 / 지점 코드 / 주소 / 연락처 / 회원 수 / 직원 수 / 운영 상태 / 등록일 / 액션.
class_types,수업 유형,canonical,PT / GX / 골프 / 기타,,D10-본사관리/본사관리.md,332,SCR-093 지점 성과 리포트 > 수업 성과 섹션 > 인기 수업 산정 기준,| 대상 | 조회 기간 내 운영 완료된 그룹 수업 및 PT/GX/골프/기타 수업 유형 |
class_types,수업 유형,canonical,PT / GX / 골프 / 기타,,D10-본사관리/본사관리.md,332,SCR-093 지점 성과 리포트 > 수업 성과 섹션 > 인기 수업 산정 기준,| 대상 | 조회 기간 내 운영 완료된 그룹 수업 및 PT/GX/골프/기타 수업 유형 |
class_types,수업 유형,canonical,PT / GX / 골프 / 기타,4,D10-본사관리/본사관리.md,489,D10-본사관리 본사관리 > SCR-094 KPI 대시보드 > 강습 세션 유형별 운영 KPI,"- 수업 유형과 동일한 PT/GX/골프/기타 4종 축으로 표시하며, GX 세부 종목 5종 분포와는 별도 축으로 분리합니다."
signup_paths,가입경로,canonical,지역카페 / 회원소개 / 블로그 / 인스타 / 현수막 / 전단지 / 간판 / 당근 / 기타,9,D10-본사관리/본사관리.md,651,D10-본사관리 본사관리 > SCR-096 온보딩 대시보드 > 상담/가입 경로 분포,- [주간월간보고] I10:Q10의 등록자 기준 가입경로 9개 버킷(간판 / 블로그 / 인스타 / 당근 / 지역카페 / 현수막 / 전단지 / 회원소개 / 기타)을 막대 차트로 표시합니다.
inquiry_types,문의 유형,canonical,전화문의(TI / 방문(WI / 일일입장 / 체험,9,D10-본사관리/본사관리.md,652,D10-본사관리 본사관리 > SCR-096 온보딩 대시보드 > 상담/가입 경로 분포,"- 외부 신규 DB 원천은 docs/03_템플릿/지점파일템플릿/2025년 12월 광화문점 신규통합 DB.xlsx의 신규통합DB 시트 형식입니다. C열 경로는 문의 유형(방문(WI) / 전화문의(TI) / 체험 / 일일입장), D열 상세 경로1과 E열 상세 경로2는 가입경로 9종으로 통합 매핑합니다."
signup_paths,가입경로,canonical,지역카페 / 회원소개 / 블로그 / 인스타 / 현수막 / 전단지 / 간판 / 당근 / 기타,9,D10-본사관리/본사관리.md,653,D10-본사관리 본사관리 > SCR-096 온보딩 대시보드 > 상담/가입 경로 분포,"- [주간월간보고] R10:Z10은 WI 가입경로, AA10:AI10은 TI 가입경로로 분리해 표시합니다. 이 구간은 보고서 표시용 9개 버킷이며 순서는 간판 / 블로그 / 인스타 / 당근 / 지역카페 / 현수막 / 전단지 / 회원소개 / 기타입니다."
generic::SCR-098::각 탭에는 해당 건수 배지를 표시합니다. 예,각 탭에는 해당 건수 배지를 표시합니다. 예,generic,전체 12 / 미완료 5 / 완료 7,,D10-본사관리/본사관리.md,781,D10-본사관리 본사관리 > SCR-098 오늘의 할 일 > 필터 탭,- 각 탭에는 해당 건수 배지를 표시합니다. 예: 전체 12 / 미완료 5 / 완료 7.
generic::SCR-099::상담 전환 분석 옵션 (체크박스),상담 전환 분석 옵션 (체크박스),generic,문의 유형 / 가입경로별 전환율을 리포트 미리보기에 추가 표시,,D10-본사관리/본사관리.md,851,D10-본사관리 본사관리 > SCR-099 리포트 생성 > 리포트 설정 패널,- 상담 전환 분석 옵션 (체크박스): 활성화 시 SCR-094 KPI 퍼널 데이터를 토대로 리드 유입 -> 상담 완료 -> 회원 등록 단계별 전환율과 문의 유형·가입경로별 전환율을 리포트 미리보기에 추가 표시합니다. CSV/엑셀 내보내기 시 전환 분석 컬럼이 함께 포함됩니다.
generic::SCR-H1001::정책 유형 필터,정책 유형 필터,generic,회원 이용권 만료 / 결제기한 만료 / 락커 만료 / 수업 운영 자동화 / 운영 자동화,,D10-본사관리/본사관리.md,921,D10-본사관리 본사관리 > SCR-H1001 자동화 정책 라이브러리 > 2. UI 구성,- 정책 유형 필터: 회원 이용권 만료 / 결제기한 만료 / 락커 만료 / 수업 운영 자동화 / 운영 자동화.
generic::SCR-H1001::정책 카드,정책 카드,generic,정책명 / 버전 / 적용 범위 / 본사 step 목록 / 지점 ON / OFF 현황 / 지점 추가 step 허용 여부를 표시,,D10-본사관리/본사관리.md,922,D10-본사관리 본사관리 > SCR-H1001 자동화 정책 라이브러리 > 2. UI 구성,"- 정책 카드: 정책명, 버전, 적용 범위, 본사 step 목록, 지점 ON/OFF 현황, 지점 추가 step 허용 여부를 표시한다."
notification_channels,알림 채널,canonical,Push / 카카오톡 / SMS,,D10-본사관리/본사관리.md,1283,D10-본사관리 본사관리 > SCR-H1005 NPS 설문 > 설문 발송 관리,- 발송 채널 선택 (Push / 카카오톡 / SMS)
role_codes,권한 역할 코드,canonical,superAdmin / readonly / primary / manager / trainer / owner / staff / fc,8,D10-본사관리/운영정책.md,8,D10-본사관리 본사관리 — 운영정책 > 1. 핵심 원칙,"- 관리자 웹 표준 역할 코드는 superAdmin, primary, owner, manager, fc, trainer, staff, readonly 8개를 기준으로 한다. owner의 화면 표시명은 Owner(지점장)으로 통일한다."
generic::global::지점 목록 9개 컬럼,지점 목록 9개 컬럼,generic,지점명 / 지점 코드 / 주소 / 연락처 / 회원 수 / 직원 수 / 운영 상태 / 등록일 / 액션,9,D10-본사관리/운영정책.md,31,D10-본사관리 본사관리 — 운영정책 > 2. 상태 / 운영 정의,- 지점 목록 9개 컬럼: 지점명 / 지점 코드 / 주소 / 연락처 / 회원 수 / 직원 수 / 운영 상태 / 등록일 / 액션.
iot_device_types,IoT 기기 종류,canonical,InBody 측정기 / 락커 컨트롤러 / 출입 게이트 / 키오스크,4,D11-통합운영/운영정책.md,9,D11-통합운영 통합운영 — 운영정책 > 1. 핵심 원칙,- CRM에서 사용하는 고정 기기 종류는 출입 게이트 / 키오스크 / 락커 컨트롤러 / InBody 측정기 4종이다.
generic::global::IoT 표시 기준,IoT 표시 기준,generic,D11은 출입 게이트 / 키오스크 / 락커 컨트롤러 / InBody 측정기의 상태를 OK / 불안정 / 오류 / 점검 중 / 마지막 수신 시각,,D11-통합운영/운영정책.md,25,D11-통합운영 통합운영 — 운영정책 > 2. 상태 / 운영 정의,"- IoT 표시 기준: D11은 출입 게이트/키오스크/락커 컨트롤러/InBody 측정기의 상태를 OK / 불안정 / 오류 / 점검 중 배지와 마지막 수신 시각으로 표시한다. 상태 판정은 D09의 기기 헬스체크 정책을 따르며, 기본 주기는 5분이고 본사(primary/superAdmin)만 전역 기준을 변경할 수 있다."
generic::global::고정 기기 종류 4종,고정 기기 종류 4종,generic,출입 게이트 / 키오스크 / 락커 컨트롤러 / InBody 측정기,4,D11-통합운영/운영정책.md,27,D11-통합운영 통합운영 — 운영정책 > 2. 상태 / 운영 정의,"- 고정 기기 종류 4종: 출입 게이트 / 키오스크 / 락커 컨트롤러 / InBody 측정기. 카드 리더, 얼굴인식 카메라는 별도 기기 종류가 아니라 인증 수단 또는 부속 모듈이다."
generic::SCR-I006::4. 수신 로그 탭,4. 수신 로그 탭,generic,InBody API 수신값의 측정 사용자 / 측정 시각 / 체성분 값을 확인,,D11-통합운영/통합운영.md,547,D11-통합운영 통합운영 > SCR-I006 체성분 통합 관리 > 3. 액션 / 흐름,4. 수신 로그 탭: InBody API 수신값의 측정 사용자·측정 시각·체성분 값을 확인
